spotcounts,genes,slide,normalisedDepth,ctxdepthInterval,cell.id,ctxdepthInterval_10
1,Chrdl1,009H,0.850218423050056,5,009H_M8b_E3_Astrocytes_616_6,9
5,Chrdl1,009H,0.84008625532999,5,009H_M8b_E3_Astrocytes_616_8,9
31,Chrdl1,009H,0.82810188533507,5,009H_M8b_E3_Astrocytes_616_9,9
5,Chrdl1,009H,0.88596133697339,5,009H_M8b_E3_Astrocytes_616_10,9
6,Chrdl1,009H,0.808883620271481,5,009H_M8b_E3_Astrocytes_616_11,9
8,Chrdl1,009H,0.883148487349995,5,009H_M8b_E3_Astrocytes_616_12,9
3,Chrdl1,009H,0.846877741440221,5,009H_M8b_E3_Astrocytes_616_16,9
5,Chrdl1,009H,0.885373401180983,5,009H_M8b_E3_Astrocytes_616_18,9
2,Chrdl1,009H,0.890363283681346,5,009H_M8b_E3_Astrocytes_617_1,9
17,Chrdl1,009H,0.879748594805499,5,009H_M8b_E3_Astrocytes_617_2,9
6,Chrdl1,009H,0.89261128466544,5,009H_M8b_E3_Astrocytes_617_3,9
1,Chrdl1,009H,0.890589278179067,5,009H_M8b_E3_Astrocytes_617_5,9
8,Chrdl1,009H,0.899345823815171,5,009H_M8b_E3_Astrocytes_641_2,9
6,Chrdl1,009H,0.899038551608605,5,009H_M8b_E3_Astrocytes_642_1,9
19,Chrdl1,009H,0.82682812682216,5,009H_M8b_E3_Astrocytes_642_3,9
12,Chrdl1,009H,0.809548076140353,5,009H_M8b_E3_Astrocytes_642_5,9
12,Chrdl1,009H,0.805038515668094,5,009H_M8b_E3_Astrocytes_642_7,9
6,Chrdl1,009H,0.844853351317242,5,009H_M8b_E3_Astrocytes_642_8,9
5,Id1,009I,0.884937084150419,5,009I_M4b_E3_Astrocytes_718_3,9
7,Id1,009I,0.894446508020143,5,009I_M4b_E3_Astrocytes_718_6,9
0,Id1,009I,0.852085153026594,5,009I_M4b_E3_Astrocytes_718_7,9
8,Id1,009I,0.874289935224286,5,009I_M4b_E3_Astrocytes_718_9,9
7,Id1,009I,0.890335489363253,5,009I_M4b_E3_Astrocytes_718_10,9
5,Id1,009I,0.834899976720062,5,009I_M4b_E3_Astrocytes_718_12,9
5,Id1,009I,0.815998262462942,5,009I_M4b_E3_Astrocytes_718_15,9
0,Id1,009I,0.879738634481582,5,009I_M4b_E3_Astrocytes_718_17,9
18,Id1,009I,0.804939842090677,5,009I_M4b_E3_Astrocytes_718_21,9
2,Id1,009I,0.867846383880998,5,009I_M4b_E3_Astrocytes_943_2,9
4,Id1,009I,0.895131307574775,5,009I_M4b_E3_Astrocytes_943_3,9
0,Id1,009I,0.816756324232131,5,009I_M4b_E3_Astrocytes_685_5,9
8,Id1,009I,0.8107795767081,5,009I_M4b_E3_Astrocytes_685_9,9
2,Id1,009I,0.80763183022616,5,009I_M4b_E3_Astrocytes_685_11,9
0,Id1,009I,0.845917642019217,5,009I_M4b_E3_Astrocytes_685_12,9
5,Id1,009I,0.808172232081199,5,009I_M4b_E3_Astrocytes_710_9,9
17,Id1,009I,0.84442233473847,5,009I_M4b_E3_Astrocytes_942_2,9
2,Id1,009I,0.821373646307838,5,009I_M4b_E3_Astrocytes_942_4,9
0,Id1,009I,0.80963632661533,5,009I_M4b_E3_Astrocytes_674_1,9
6,Id1,009I,0.847466983091053,5,009I_M4b_E3_Astrocytes_674_3,9
4,Id1,009I,0.872194143708331,5,009I_M4b_E3_Astrocytes_674_4,9
1,Id1,009I,0.828328385839193,5,009I_M4b_E3_Astrocytes_674_5,9
0,Id1,009I,0.827745486098043,5,009I_M4b_E3_Astrocytes_674_6,9
3,Id1,009I,0.881753891520101,5,009I_M4b_E3_Astrocytes_674_7,9
1,Id1,009I,0.895797102623486,5,009I_M4b_E3_Astrocytes_674_8,9
0,Id1,009I,0.895351340326867,5,009I_M4b_E3_Astrocytes_674_9,9
9,Id1,009I,0.896881407591301,5,009I_M4b_E3_Astrocytes_674_10,9
9,Id1,009I,0.873357286922131,5,009I_M4b_E3_Astrocytes_674_12,9
3,Id1,009I,0.867000975388271,5,009I_M4b_E3_Astrocytes_674_15,9
6,Id1,009I,0.834692153845388,5,009I_M4b_E3_Astrocytes_686_1,9
12,Id1,009I,0.881991299355845,5,009I_M4b_E3_Astrocytes_686_4,9
17,Id1,009I,0.815829463039694,5,009I_M4b_E3_Astrocytes_931_1,9
3,Id1,009I,0.804046121301753,5,009I_M4b_E3_Astrocytes_931_2,9
8,Id1,009I,0.82056743519575,5,009I_M4b_E3_Astrocytes_931_3,9
10,Id1,009I,0.84393129297091,5,009I_M4b_E3_Astrocytes_931_6,9
1,Id1,009I,0.821541742737065,5,009I_M4b_E3_Astrocytes_709_1,9
0,Id1,009I,0.815291006742744,5,009I_M4b_E3_Astrocytes_709_2,9
2,Id1,009I,0.881038330704439,5,009I_M4b_E3_Astrocytes_709_4,9
2,Id1,009I,0.865934474495097,5,009I_M4b_E3_Astrocytes_709_8,9
4,Id1,009I,0.86253312256848,5,009I_M4b_E3_Astrocytes_709_9,9
2,Id1,009I,0.845604301649336,5,009I_M4b_E3_Astrocytes_709_10,9
15,Id1,009I,0.853007962193756,5,009I_M4b_E3_Astrocytes_709_12,9
7,Id1,009I,0.808173149405071,5,009I_M4b_E3_Astrocytes_709_13,9
4,Id1,009I,0.804239872426903,5,009I_M4b_E3_Astrocytes_932_3,9
9,Id1,009I,0.802346765465881,5,009I_M4b_E3_Astrocytes_932_6,9
8,Id1,009I,0.847718030442929,5,009I_M4b_E3_Astrocytes_932_7,9
16,Id1,009I,0.802120920894738,5,009I_M4b_E3_Astrocytes_932_8,9
5,Id1,009I,0.828985524962155,5,009I_M4b_E3_Astrocytes_932_9,9
1,Id1,009I,0.882197583443113,5,009I_M4b_E3_Astrocytes_932_10,9
13,Id1,009I,0.891158373327262,5,009I_M4b_E3_Astrocytes_932_11,9
2,Id1,009I,0.825172062513533,5,009I_M4b_E3_Astrocytes_675_9,9
6,Id1,009I,0.872758177203462,5,009I_M4b_E3_Astrocytes_675_11,9
5,Id1,009I,0.849333019431027,5,009I_M4b_E3_Astrocytes_675_12,9
2,Id1,009I,0.837169076188657,5,009I_M4b_E3_Astrocytes_974_1,9
12,Id1,009I,0.80623813747983,5,009I_M4b_E3_Astrocytes_933_12,9
21,Id1,009I,0.816536859933953,5,009I_M4b_E3_Astrocytes_933_15,9
7,Id1,009I,0.831158771337454,5,009I_M4b_E3_Astrocytes_933_18,9
0,Id1,009I,0.836580501673246,5,009I_M4b_E3_Astrocytes_965_1,9
3,Id1,009I,0.85258218320816,5,009I_M5b_E3_Astrocytes_757_1,9
7,Id1,009I,0.822167145381844,5,009I_M5b_E3_Astrocytes_757_5,9
1,Id1,009I,0.881174099364148,5,009I_M5b_E3_Astrocytes_766_8,9
2,Id1,009I,0.841951755622929,5,009I_M5b_E3_Astrocytes_766_12,9
1,Id1,009I,0.818783689429529,5,009I_M5b_E3_Astrocytes_766_13,9
2,Id1,009I,0.82946991808617,5,009I_M5b_E3_Astrocytes_766_16,9
29,Id1,009I,0.847969596539347,5,009I_M5b_E3_Astrocytes_765_1,9
3,Id1,009I,0.85200995826817,5,009I_M5b_E3_Astrocytes_765_2,9
8,Id1,009I,0.89995606473395,5,009I_M5b_E3_Astrocytes_765_5,9
0,Id1,009I,0.854511385098634,5,009I_M5b_E3_Astrocytes_765_6,9
1,Id1,009I,0.806531825146028,5,009I_M5b_E3_Astrocytes_765_9,9
7,Id1,009I,0.879940010234394,5,009I_M5b_E3_Astrocytes_765_10,9
2,Id1,009I,0.818296500987021,5,009I_M5b_E3_Astrocytes_765_13,9
4,Id1,009I,0.898147635737972,5,009I_M5b_E3_Astrocytes_721_2,9
13,Id1,009I,0.810557792635937,5,009I_M5b_E3_Astrocytes_721_3,9
7,Id1,009I,0.818189921753993,5,009I_M5b_E3_Astrocytes_721_5,9
3,Id1,009I,0.873721632198854,5,009I_M5b_E3_Astrocytes_721_10,9
1,Id1,009I,0.811092340121458,5,009I_M5b_E3_Astrocytes_721_12,9
2,Id1,009I,0.883632623701465,5,009I_M5b_E3_Astrocytes_721_13,9
10,Id1,009I,0.837899959775605,5,009I_M5b_E3_Astrocytes_721_16,9
2,Id1,009I,0.889439164987759,5,009I_M5b_E3_Astrocytes_721_17,9
0,Id1,009I,0.806708587591985,5,009I_M5b_E3_Astrocytes_721_18,9
1,Id1,009I,0.827893411925498,5,009I_M5b_E3_Astrocytes_728_2,9
1,Id1,009I,0.817020024035484,5,009I_M5b_E3_Astrocytes_728_4,9
3,Id1,009I,0.869299237771166,5,009I_M5b_E3_Astrocytes_728_6,9
0,Id1,009I,0.806914950860351,5,009I_M5b_E3_Astrocytes_728_8,9
1,Id1,009I,0.836734030436927,5,009I_M5b_E3_Astrocytes_728_10,9
1,Id1,009I,0.859276684445489,5,009I_M5b_E3_Astrocytes_728_11,9
4,Id1,009I,0.828818019309006,5,009I_M5b_E3_Astrocytes_728_15,9
3,Id1,009I,0.828182422360143,5,009I_M5b_E3_Astrocytes_789_2,9
1,Id1,009I,0.850193362256812,5,009I_M5b_E3_Astrocytes_729_15,9
2,Id1,009I,0.894358912844675,5,009I_M5b_E3_Astrocytes_756_16,9
4,Id1,009I,0.899785683495089,5,009I_M5b_E3_Astrocytes_756_17,9
19,Id1,009I,0.891567189725008,5,009I_M5b_E3_Astrocytes_756_18,9
5,Id1,009I,0.865222534251634,5,009I_M5b_E3_Astrocytes_756_19,9
10,Id1,009I,0.883471562584334,5,009I_M5b_E3_Astrocytes_756_22,9
5,Id1,009I,0.866234101258334,5,009I_M5b_E3_Astrocytes_756_24,9
13,Id1,009I,0.848133153527589,5,009I_M5b_E3_Astrocytes_756_25,9
9,Il33,009I,0.884937084150419,5,009I_M4b_E3_Astrocytes_718_3,9
4,Il33,009I,0.894446508020143,5,009I_M4b_E3_Astrocytes_718_6,9
4,Il33,009I,0.852085153026594,5,009I_M4b_E3_Astrocytes_718_7,9
12,Il33,009I,0.874289935224286,5,009I_M4b_E3_Astrocytes_718_9,9
14,Il33,009I,0.890335489363253,5,009I_M4b_E3_Astrocytes_718_10,9
12,Il33,009I,0.834899976720062,5,009I_M4b_E3_Astrocytes_718_12,9
13,Il33,009I,0.815998262462942,5,009I_M4b_E3_Astrocytes_718_15,9
9,Il33,009I,0.879738634481582,5,009I_M4b_E3_Astrocytes_718_17,9
10,Il33,009I,0.804939842090677,5,009I_M4b_E3_Astrocytes_718_21,9
9,Il33,009I,0.867846383880998,5,009I_M4b_E3_Astrocytes_943_2,9
20,Il33,009I,0.895131307574775,5,009I_M4b_E3_Astrocytes_943_3,9
8,Il33,009I,0.816756324232131,5,009I_M4b_E3_Astrocytes_685_5,9
2,Il33,009I,0.8107795767081,5,009I_M4b_E3_Astrocytes_685_9,9
5,Il33,009I,0.80763183022616,5,009I_M4b_E3_Astrocytes_685_11,9
13,Il33,009I,0.845917642019217,5,009I_M4b_E3_Astrocytes_685_12,9
6,Il33,009I,0.808172232081199,5,009I_M4b_E3_Astrocytes_710_9,9
16,Il33,009I,0.84442233473847,5,009I_M4b_E3_Astrocytes_942_2,9
11,Il33,009I,0.821373646307838,5,009I_M4b_E3_Astrocytes_942_4,9
0,Il33,009I,0.80963632661533,5,009I_M4b_E3_Astrocytes_674_1,9
8,Il33,009I,0.847466983091053,5,009I_M4b_E3_Astrocytes_674_3,9
7,Il33,009I,0.872194143708331,5,009I_M4b_E3_Astrocytes_674_4,9
9,Il33,009I,0.828328385839193,5,009I_M4b_E3_Astrocytes_674_5,9
5,Il33,009I,0.827745486098043,5,009I_M4b_E3_Astrocytes_674_6,9
4,Il33,009I,0.881753891520101,5,009I_M4b_E3_Astrocytes_674_7,9
5,Il33,009I,0.895797102623486,5,009I_M4b_E3_Astrocytes_674_8,9
9,Il33,009I,0.895351340326867,5,009I_M4b_E3_Astrocytes_674_9,9
18,Il33,009I,0.896881407591301,5,009I_M4b_E3_Astrocytes_674_10,9
24,Il33,009I,0.873357286922131,5,009I_M4b_E3_Astrocytes_674_12,9
5,Il33,009I,0.867000975388271,5,009I_M4b_E3_Astrocytes_674_15,9
13,Il33,009I,0.834692153845388,5,009I_M4b_E3_Astrocytes_686_1,9
5,Il33,009I,0.881991299355845,5,009I_M4b_E3_Astrocytes_686_4,9
9,Il33,009I,0.815829463039694,5,009I_M4b_E3_Astrocytes_931_1,9
13,Il33,009I,0.804046121301753,5,009I_M4b_E3_Astrocytes_931_2,9
6,Il33,009I,0.82056743519575,5,009I_M4b_E3_Astrocytes_931_3,9
7,Il33,009I,0.84393129297091,5,009I_M4b_E3_Astrocytes_931_6,9
9,Il33,009I,0.821541742737065,5,009I_M4b_E3_Astrocytes_709_1,9
10,Il33,009I,0.815291006742744,5,009I_M4b_E3_Astrocytes_709_2,9
7,Il33,009I,0.881038330704439,5,009I_M4b_E3_Astrocytes_709_4,9
6,Il33,009I,0.865934474495097,5,009I_M4b_E3_Astrocytes_709_8,9
8,Il33,009I,0.86253312256848,5,009I_M4b_E3_Astrocytes_709_9,9
9,Il33,009I,0.845604301649336,5,009I_M4b_E3_Astrocytes_709_10,9
20,Il33,009I,0.853007962193756,5,009I_M4b_E3_Astrocytes_709_12,9
8,Il33,009I,0.808173149405071,5,009I_M4b_E3_Astrocytes_709_13,9
14,Il33,009I,0.804239872426903,5,009I_M4b_E3_Astrocytes_932_3,9
11,Il33,009I,0.802346765465881,5,009I_M4b_E3_Astrocytes_932_6,9
16,Il33,009I,0.847718030442929,5,009I_M4b_E3_Astrocytes_932_7,9
7,Il33,009I,0.802120920894738,5,009I_M4b_E3_Astrocytes_932_8,9
9,Il33,009I,0.828985524962155,5,009I_M4b_E3_Astrocytes_932_9,9
7,Il33,009I,0.882197583443113,5,009I_M4b_E3_Astrocytes_932_10,9
8,Il33,009I,0.891158373327262,5,009I_M4b_E3_Astrocytes_932_11,9
4,Il33,009I,0.825172062513533,5,009I_M4b_E3_Astrocytes_675_9,9
14,Il33,009I,0.872758177203462,5,009I_M4b_E3_Astrocytes_675_11,9
5,Il33,009I,0.849333019431027,5,009I_M4b_E3_Astrocytes_675_12,9
20,Il33,009I,0.837169076188657,5,009I_M4b_E3_Astrocytes_974_1,9
14,Il33,009I,0.80623813747983,5,009I_M4b_E3_Astrocytes_933_12,9
4,Il33,009I,0.816536859933953,5,009I_M4b_E3_Astrocytes_933_15,9
0,Il33,009I,0.831158771337454,5,009I_M4b_E3_Astrocytes_933_18,9
17,Il33,009I,0.836580501673246,5,009I_M4b_E3_Astrocytes_965_1,9
10,Il33,009I,0.85258218320816,5,009I_M5b_E3_Astrocytes_757_1,9
11,Il33,009I,0.822167145381844,5,009I_M5b_E3_Astrocytes_757_5,9
8,Il33,009I,0.881174099364148,5,009I_M5b_E3_Astrocytes_766_8,9
13,Il33,009I,0.841951755622929,5,009I_M5b_E3_Astrocytes_766_12,9
5,Il33,009I,0.818783689429529,5,009I_M5b_E3_Astrocytes_766_13,9
8,Il33,009I,0.82946991808617,5,009I_M5b_E3_Astrocytes_766_16,9
8,Il33,009I,0.847969596539347,5,009I_M5b_E3_Astrocytes_765_1,9
14,Il33,009I,0.85200995826817,5,009I_M5b_E3_Astrocytes_765_2,9
18,Il33,009I,0.89995606473395,5,009I_M5b_E3_Astrocytes_765_5,9
9,Il33,009I,0.854511385098634,5,009I_M5b_E3_Astrocytes_765_6,9
3,Il33,009I,0.806531825146028,5,009I_M5b_E3_Astrocytes_765_9,9
26,Il33,009I,0.879940010234394,5,009I_M5b_E3_Astrocytes_765_10,9
12,Il33,009I,0.818296500987021,5,009I_M5b_E3_Astrocytes_765_13,9
13,Il33,009I,0.898147635737972,5,009I_M5b_E3_Astrocytes_721_2,9
9,Il33,009I,0.810557792635937,5,009I_M5b_E3_Astrocytes_721_3,9
11,Il33,009I,0.818189921753993,5,009I_M5b_E3_Astrocytes_721_5,9
9,Il33,009I,0.873721632198854,5,009I_M5b_E3_Astrocytes_721_10,9
7,Il33,009I,0.811092340121458,5,009I_M5b_E3_Astrocytes_721_12,9
16,Il33,009I,0.883632623701465,5,009I_M5b_E3_Astrocytes_721_13,9
9,Il33,009I,0.837899959775605,5,009I_M5b_E3_Astrocytes_721_16,9
9,Il33,009I,0.889439164987759,5,009I_M5b_E3_Astrocytes_721_17,9
13,Il33,009I,0.806708587591985,5,009I_M5b_E3_Astrocytes_721_18,9
3,Il33,009I,0.827893411925498,5,009I_M5b_E3_Astrocytes_728_2,9
19,Il33,009I,0.817020024035484,5,009I_M5b_E3_Astrocytes_728_4,9
11,Il33,009I,0.869299237771166,5,009I_M5b_E3_Astrocytes_728_6,9
5,Il33,009I,0.806914950860351,5,009I_M5b_E3_Astrocytes_728_8,9
18,Il33,009I,0.836734030436927,5,009I_M5b_E3_Astrocytes_728_10,9
8,Il33,009I,0.859276684445489,5,009I_M5b_E3_Astrocytes_728_11,9
13,Il33,009I,0.828818019309006,5,009I_M5b_E3_Astrocytes_728_15,9
9,Il33,009I,0.828182422360143,5,009I_M5b_E3_Astrocytes_789_2,9
5,Il33,009I,0.850193362256812,5,009I_M5b_E3_Astrocytes_729_15,9
11,Il33,009I,0.894358912844675,5,009I_M5b_E3_Astrocytes_756_16,9
4,Il33,009I,0.899785683495089,5,009I_M5b_E3_Astrocytes_756_17,9
8,Il33,009I,0.891567189725008,5,009I_M5b_E3_Astrocytes_756_18,9
1,Il33,009I,0.865222534251634,5,009I_M5b_E3_Astrocytes_756_19,9
22,Il33,009I,0.883471562584334,5,009I_M5b_E3_Astrocytes_756_22,9
0,Il33,009I,0.866234101258334,5,009I_M5b_E3_Astrocytes_756_24,9
4,Il33,009I,0.848133153527589,5,009I_M5b_E3_Astrocytes_756_25,9
0,Eogt,009H,0.890489114026346,5,009H_M8b_E3_Astrocytes_135_8,9
23,Eogt,009H,0.806367000357902,5,009H_M8b_E3_Astrocytes_135_10,9
5,Eogt,009H,0.864072402490307,5,009H_M8b_E3_Astrocytes_135_13,9
5,Eogt,009H,0.839743779285657,5,009H_M8b_E3_Astrocytes_135_14,9
2,Eogt,009H,0.889050359740833,5,009H_M8b_E3_Astrocytes_165_14,9
6,Eogt,009H,0.819702528033726,5,009H_M8b_E3_Astrocytes_166_2,9
3,Eogt,009H,0.830059953256147,5,009H_M8b_E3_Astrocytes_166_3,9
15,Eogt,009H,0.822131803879421,5,009H_M8b_E3_Astrocytes_166_7,9
3,Eogt,009H,0.849351497136615,5,009H_M8b_E3_Astrocytes_166_11,9
3,Eogt,009H,0.854694079854183,5,009H_M8b_E3_Astrocytes_166_12,9
6,Eogt,009H,0.830583400909444,5,009H_M8b_E3_Astrocytes_166_14,9
0,Eogt,009H,0.851233131568201,5,009H_M8b_E3_Astrocytes_166_16,9
2,Eogt,009H,0.885255022001833,5,009H_M8b_E3_Astrocytes_166_18,9
1,Eogt,009H,0.849266482818158,5,009H_M8b_E3_Astrocytes_173_1,9
2,Eogt,009H,0.883934395341562,5,009H_M8b_E3_Astrocytes_174_5,9
13,Eogt,009H,0.843684675033589,5,009H_M8b_E3_Astrocytes_174_7,9
4,Eogt,009H,0.888038935550271,5,009H_M8b_E3_Astrocytes_174_10,9
15,Eogt,009H,0.810956410013528,5,009H_M8b_E3_Astrocytes_174_11,9
10,Eogt,009H,0.879509133210088,5,009H_M8b_E3_Astrocytes_174_17,9
13,Eogt,009H,0.85323759268706,5,009H_M8b_E3_Astrocytes_174_18,9
2,Eogt,009H,0.871662612613145,5,009H_M8b_E3_Astrocytes_201_24,9
2,Eogt,009H,0.874048803142435,5,009H_M8b_E3_Astrocytes_202_2,9
15,Eogt,009H,0.810400739373406,5,009H_M8b_E3_Astrocytes_202_4,9
12,Eogt,009H,0.87730562290668,5,009H_M8b_E3_Astrocytes_202_5,9
2,Eogt,009H,0.857250968976394,5,009H_M8b_E3_Astrocytes_202_6,9
4,Eogt,009H,0.858083396451965,5,009H_M8b_E3_Astrocytes_202_7,9
2,Eogt,009H,0.812705797706563,5,009H_M8b_E3_Astrocytes_202_9,9
11,Eogt,009H,0.832980284677197,5,009H_M8b_E3_Astrocytes_202_10,9
9,Eogt,009H,0.809290071269776,5,009H_M8b_E3_Astrocytes_202_12,9
8,Eogt,009H,0.878863371750338,5,009H_M8b_E3_Astrocytes_202_13,9
8,Eogt,009H,0.808788387914907,5,009H_M8b_E3_Astrocytes_202_14,9
3,Eogt,009H,0.879697019025618,5,009H_M8b_E3_Astrocytes_202_20,9
22,Eogt,009H,0.839853888127954,5,009H_M8b_E3_Astrocytes_202_26,9
13,Eogt,009H,0.810117617352477,5,009H_M8b_E3_Astrocytes_203_3,9
14,Eogt,009H,0.838107289240119,5,009H_M8b_E3_Astrocytes_211_1,9
2,Eogt,009H,0.865758424792985,5,009H_M8b_E3_Astrocytes_211_2,9
6,Eogt,009H,0.877895228674169,5,009H_M8b_E3_Astrocytes_211_3,9
3,Eogt,009H,0.889954232667045,5,009H_M8b_E3_Astrocytes_211_7,9
1,Eogt,009H,0.806885529621438,5,009H_M8b_E3_Astrocytes_211_13,9
5,Eogt,009H,0.889845949745642,5,009H_M8b_E3_Astrocytes_212_11,9
1,Eogt,009H,0.884918969682051,5,009H_M8b_E3_Astrocytes_212_12,9
7,Eogt,009H,0.865882062473206,5,009H_M8b_E3_Astrocytes_212_14,9
8,Eogt,009H,0.858289038964107,5,009H_M8b_E3_Astrocytes_212_17,9
10,Eogt,009H,0.800305396241252,5,009H_M8b_E3_Astrocytes_322_10,9
20,Eogt,009H,0.804957103192898,5,009H_M8b_E3_Astrocytes_322_12,9
17,Eogt,009H,0.839587577454784,5,009H_M8b_E3_Astrocytes_322_13,9
2,Eogt,009H,0.854789511031976,5,009H_M8b_E3_Astrocytes_322_15,9
17,Eogt,009H,0.80860770276484,5,009H_M8b_E3_Astrocytes_323_16,9
8,Eogt,009H,0.850751420907508,5,009H_M8b_E3_Astrocytes_323_18,9
4,Eogt,009H,0.803748831590949,5,009H_M8b_E3_Astrocytes_323_19,9
7,Eogt,009H,0.835339610818148,5,009H_M8b_E3_Astrocytes_334_6,9
2,Eogt,009H,0.867042810120138,5,009H_M8b_E3_Astrocytes_334_7,9
4,Eogt,009H,0.862114347581663,5,009H_M8b_E3_Astrocytes_334_8,9
5,Eogt,009H,0.895034520818173,5,009H_M8b_E3_Astrocytes_334_9,9
8,Eogt,009H,0.863918302697054,5,009H_M8b_E3_Astrocytes_334_10,9
5,Eogt,009H,0.858446343037832,5,009H_M8b_E3_Astrocytes_334_11,9
3,Eogt,009H,0.885443941196202,5,009H_M8b_E3_Astrocytes_334_13,9
24,Eogt,009H,0.834900851504384,5,009H_M8b_E3_Astrocytes_334_14,9
10,Eogt,009H,0.8808241201883,5,009H_M8b_E3_Astrocytes_334_16,9
19,Eogt,009H,0.824921572587635,5,009H_M8b_E3_Astrocytes_334_17,9
11,Eogt,009H,0.878369132015281,5,009H_M8b_E3_Astrocytes_334_18,9
4,Eogt,009H,0.806337599065152,5,009H_M8b_E3_Astrocytes_335_1,9
2,Eogt,009H,0.894754276961078,5,009H_M8b_E3_Astrocytes_335_2,9
8,Eogt,009H,0.85646196435014,5,009H_M8b_E3_Astrocytes_335_3,9
1,Eogt,009H,0.866882835621504,5,009H_M8b_E3_Astrocytes_335_5,9
9,Eogt,009H,0.897833195992066,5,009H_M8b_E3_Astrocytes_335_8,9
7,Eogt,009H,0.892577338039286,5,009H_M8b_E3_Astrocytes_335_12,9
24,Eogt,009H,0.893713022926445,5,009H_M8b_E3_Astrocytes_336_2,9
7,Eogt,009H,0.873135118925696,5,009H_M8b_E3_Astrocytes_356_2,9
12,Eogt,009H,0.825848074302393,5,009H_M8b_E3_Astrocytes_356_3,9
3,Eogt,009H,0.857881636976037,5,009H_M8b_E3_Astrocytes_356_5,9
2,Eogt,009H,0.825940714671351,5,009H_M8b_E3_Astrocytes_357_7,9
4,Eogt,009H,0.808674898122856,5,009H_M8b_E3_Astrocytes_357_9,9
9,Eogt,009H,0.808152630856314,5,009H_M8b_E3_Astrocytes_357_13,9
10,Eogt,009H,0.8275768193017,5,009H_M8b_E3_Astrocytes_357_17,9
3,Eogt,009H,0.870744758894508,5,009H_M8b_E3_Astrocytes_357_18,9
5,Eogt,009H,0.823342219246986,5,009H_M8b_E3_Astrocytes_366_3,9
2,Eogt,009H,0.870510142503317,5,009H_M8b_E3_Astrocytes_366_5,9
9,Eogt,009H,0.893647641855513,5,009H_M8b_E3_Astrocytes_366_9,9
7,Eogt,009H,0.814204195071905,5,009H_M8b_E3_Astrocytes_366_10,9
6,Eogt,009H,0.822717186447066,5,009H_M8b_E3_Astrocytes_366_12,9
8,Eogt,009H,0.889948517251087,5,009H_M8b_E3_Astrocytes_366_13,9
6,Eogt,009H,0.850341484296287,5,009H_M8b_E3_Astrocytes_366_14,9
1,Eogt,009H,0.89997878615548,5,009H_M8b_E3_Astrocytes_366_15,9
4,Eogt,009H,0.834005721128432,5,009H_M8b_E3_Astrocytes_366_17,9
17,Eogt,009H,0.815258601728067,5,009H_M8b_E3_Astrocytes_588_18,9
7,Eogt,009H,0.812699964726037,5,009H_M8b_E3_Astrocytes_589_15,9
19,Eogt,009H,0.816039985664133,5,009H_M8b_E3_Astrocytes_605_1,9
5,Eogt,009H,0.869161121357046,5,009H_M8b_E3_Astrocytes_605_2,9
2,Eogt,009H,0.865616636324929,5,009H_M8b_E3_Astrocytes_605_3,9
4,Eogt,009H,0.856141605942735,5,009H_M8b_E3_Astrocytes_605_4,9
8,Eogt,009H,0.844962667299633,5,009H_M8b_E3_Astrocytes_605_5,9
14,Eogt,009H,0.877863700557893,5,009H_M8b_E3_Astrocytes_605_6,9
5,Eogt,009H,0.898647649956003,5,009H_M8b_E3_Astrocytes_605_7,9
10,Eogt,009H,0.846233009395559,5,009H_M8b_E3_Astrocytes_606_2,9
5,Eogt,009H,0.824224011552512,5,009H_M8b_E3_Astrocytes_606_6,9
6,Eogt,009H,0.803439259228029,5,009H_M8b_E3_Astrocytes_606_7,9
3,Eogt,009H,0.834746510354311,5,009H_M8b_E3_Astrocytes_606_8,9
7,Eogt,009H,0.871792058651146,5,009H_M8b_E3_Astrocytes_606_10,9
8,Eogt,009H,0.840532010589842,5,009H_M8b_E3_Astrocytes_606_12,9
7,Eogt,009H,0.895702659500838,5,009H_M8b_E3_Astrocytes_606_13,9
5,Eogt,009H,0.823896825818916,5,009H_M8b_E3_Astrocytes_607_20,9
3,Eogt,009H,0.838580641011973,5,009H_M8b_E3_Astrocytes_607_21,9
7,Eogt,009H,0.812697962179792,5,009H_M8b_E3_Astrocytes_607_23,9
3,Eogt,009H,0.842067500482048,5,009H_M8b_E3_Astrocytes_607_24,9
4,Eogt,009H,0.812356149204018,5,009H_M8b_E3_Astrocytes_616_4,9
3,Eogt,009H,0.850218423050056,5,009H_M8b_E3_Astrocytes_616_6,9
17,Eogt,009H,0.84008625532999,5,009H_M8b_E3_Astrocytes_616_8,9
28,Eogt,009H,0.82810188533507,5,009H_M8b_E3_Astrocytes_616_9,9
9,Eogt,009H,0.88596133697339,5,009H_M8b_E3_Astrocytes_616_10,9
10,Eogt,009H,0.808883620271481,5,009H_M8b_E3_Astrocytes_616_11,9
8,Eogt,009H,0.883148487349995,5,009H_M8b_E3_Astrocytes_616_12,9
10,Eogt,009H,0.846877741440221,5,009H_M8b_E3_Astrocytes_616_16,9
8,Eogt,009H,0.885373401180983,5,009H_M8b_E3_Astrocytes_616_18,9
16,Eogt,009H,0.890363283681346,5,009H_M8b_E3_Astrocytes_617_1,9
11,Eogt,009H,0.879748594805499,5,009H_M8b_E3_Astrocytes_617_2,9
12,Eogt,009H,0.89261128466544,5,009H_M8b_E3_Astrocytes_617_3,9
1,Eogt,009H,0.890589278179067,5,009H_M8b_E3_Astrocytes_617_5,9
